siren,nom_complet,nom_raison_sociale,sigle,nombre_etablissements,nombre_etablissements_ouverts,code_postal,libelle_commune,departement,region,adresse,latitude,longitude,date_creation,etat_administratif,tranche_effectif_salarie,caractere_employeur,categorie_entreprise,nature_juridique
383662194,JEAN-MICHEL BABONNEIX,,,3,2,14360,TROUVILLE-SUR-MER,14,28,BEACH HOTEL QUAI ALBERT 1ER 14360 TROUVILLE-SUR-MER,49.365332215,0.0780799477,1991-11-15,A,NN,,PME,1000
383671278,SARL CABINET JEAN NOEL FER,SARL CABINET JEAN NOEL FER,,4,2,31520,RAMONVILLE-SAINT-AGNE,31,76,PARC TECHNOLOGIQUE DU CANA 2 AVENUE DE L’EUROPE 31520 RAMONVILLE-SAINT-AGNE,43.554063216,1.4820451702,1991-11-02,A,NN,,PME,5499
383785045,MARC CHARRIER,,,5,2,79360,LES FOSSES,79,75,LE PUY DES FOSSES 79360 LES FOSSES,46.172794372,-0.382112687,1991-12-02,A,NN,,PME,1000
383815925,JEAN-BAPTISTE DE VOS,,,5,2,28260,ANET,28,24,55 RUE DIANE DE POITIERS 28260 ANET,48.855436989,1.4400239551,1991-12-09,A,02,,PME,1000
384049185,MDS COURTAGE (MDS COURTAGE),MDS COURTAGE,,7,2,06000,NICE,06,93,36 AVENUE MARECHAL FOCH 06000 NICE,43.703197351,7.2680983579,1992-01-09,A,02,,PME,5710
384093951,JEAN MOUSSIERE,,,3,2,42300,ROANNE,42,84,14 PLACE DES PROMENADES POPULLE 42300 ROANNE,46.0369032373902,4.06640403830498,1992-01-01,A,NN,,PME,1000
384205928,STEF BRUN DOCEUL,STEF BRUN DOCEUL,,2,2,44160,SAINTE-ANNE-SUR-BRIVET,44,52,LA REINAIS 44160 SAINTE-ANNE-SUR-BRIVET,47.475045833,-2.00679079,1992-01-09,A,NN,,PME,2210
384209300,DANIEL CHESNE,,,3,2,89220,BLENEAU,89,27,8 PLACE CHATAIGNER 89220 BLENEAU,47.699189952,2.9487098285,1991-12-16,A,01,,PME,1000
389937590,JEAN BOST,,,3,2,63190,LEZOUX,63,84,6 RUE MARECHAL LECLERC 63190 LEZOUX,45.827703656,3.379166538,1993-01-05,A,NN,,PME,1000
390297646,ROLAND ANDRE,,,2,2,63310,SAINT-CLEMENT-DE-REGNAT,63,84,CLEMENTEL 63310 SAINT-CLEMENT-DE-REGNAT,45.988346062,3.3098476492,1992-06-22,A,NN,,PME,1000
390373124,ALEXANDRE HELOIR,,,4,2,83000,TOULON,83,93,26 BOULEVARD JEAN-BAPTISTE ABEL 83000 TOULON,43.116323081,5.9614637933,1993-01-01,A,NN,,PME,1000
390469765,PERCEVAL SARL (PERCEVAL ASSURANCE),PERCEVAL SARL,,5,2,97490,SAINT-DENIS,974,04,SAINTE CLOTILDE 133 AVENUE MARCEL HOARAU 97490 SAINT-DENIS,-20.9104609148669,55.4877954641226,1993-03-03,A,03,,PME,5710
390495802,ACORIA,ACORIA,,2,2,25110,BAUME-LES-DAMES,25,27,16 AVENUE DU GENERAL LECLERC 25110 BAUME-LES-DAMES,47.352325049,6.3557063018,1993-01-04,A,01,,PME,5499
390652964,DOMINIQUE GAULT,,,2,2,53400,CRAON,53,52,59 ROUTE DE CHATEAU-GONTIER 53400 CRAON,47.847240796,-0.943692531,1993-01-01,A,NN,,PME,1000
390728319,MB,MB,,5,2,40990,SAINT-PAUL-LES-DAX,40,75,VILLAGE D ENTREPRISES 561 RUE BERNARD PALISSY 40990 SAINT-PAUL-LES-DAX,43.757852452,-1.067529543,1993-04-01,A,11,,PME,5710
390849818,BANK,BANK,,6,2,31400,TOULOUSE,31,76,49 ALLEE DES DEMOISELLES 31400 TOULOUSE,43.589108718,1.4571247704,1993-04-01,A,01,,PME,5710
390888261,FREDERIC NIEL,,,5,2,54700,PONT-A-MOUSSON,54,44,31 RUE GAMBETTA 54700 PONT-A-MOUSSON,48.9058040849606,6.05991422439449,1993-04-22,A,01,,PME,1000
390888303,JOELLE SINAUD,,,2,2,23240,LE GRAND-BOURG,23,75,LA BROUSSE 23240 LE GRAND-BOURG,46.18284629,1.5900738565,1993-04-01,A,NN,,PME,1000
391065737,PIERRICK COULANGE,,,4,2,78700,CONFLANS-SAINTE-HONORINE,78,11,223 AVENUE DU MARECHAL FOCH 78700 CONFLANS-SAINTE-HONORINE,49.005728391,2.1153723596,1993-03-01,A,01,,PME,1000
391093861,PHILIPPE GUYENOT,,,4,2,21140,SEMUR-EN-AUXOIS,21,27,11 B RUE DE LA LIBERTE 21140 SEMUR-EN-AUXOIS,47.493195413,4.3388796169,1993-01-01,A,03,,PME,1000
391231669,PATRICK MARTHE-FELICIE,,,4,2,64170,ARTIX,64,75,RUE DES ECOLES 64170 ARTIX,43.397735371,-0.572301907,1993-01-01,A,03,,PME,1000
391231727,JEROME CHEVIGNOT,,,5,2,39000,LONS-LE-SAUNIER,39,27,42 RUE DES SALINES 39000 LONS-LE-SAUNIER,46.673229315,5.5451888146,1993-05-01,A,NN,,PME,1000
391317401,ANDRE CARRICABURU,,,2,2,64220,ANHAUX,64,75,BERTERRETCHIA 64220 ANHAUX,43.168537288,-1.27789649,1993-02-22,A,NN,,PME,1000
350171831,ASSURANCES SECURITE (AS),ASSURANCES SECURITE,AS,4,2,59300,VALENCIENNES,59,32,55 BOULEVARD WATTEAU 59300 VALENCIENNES,50.35491208,3.5308040747,1989-04-01,A,12,,PME,5710
350308300,CLAUDE BARBIN,,,3,2,63000,CLERMONT-FERRAND,63,84,16 RUE PIERRE DE COUBERTIN 63000 CLERMONT-FERRAND,45.768713469,3.0838872913,1989-03-17,A,NN,,PME,1000
350460754,GROUPE ZEPHIR (GROUPE ZSA),GROUPE ZEPHIR,GROUPE ZSA,3,2,44110,CHATEAUBRIANT,44,52,ZI RUE DU PRESIDENT WILSON 44110 CHATEAUBRIANT,47.699467881,-1.396707935,1989-04-01,A,12,,ETI,5599
350527099,SPMG DE MONVAL,SPMG DE MONVAL,,3,2,77160,PROVINS,77,11,1 RUE VALLOU DE VILLENEUVE 77160 PROVINS,48.559119303,3.2983972932,1989-02-01,A,NN,,PME,2310
350817482,BENOIT POUILLET,,,3,2,45200,MONTARGIS,45,24,14 RUE FRANKLIN ROOSEVELT 45200 MONTARGIS,48.001942986,2.7316695827,1989-02-01,A,02,,PME,1000
351216296,LUDOVIC CHABERT,,,2,2,13560,SENAS,13,93,ROUTE D’ALLEINS 13560 SENAS,43.728334234,5.1252496152,1989-07-01,A,NN,,PME,1000
351237557,ASSURANCE-CREDIT SUD-OUEST (AU GROUP) (ACA),ASSURANCE-CREDIT SUD-OUEST,ACA,4,2,75008,PARIS,75,11,91 RUE DU FAUBOURG SAINT-HONORE 75008 PARIS,48.87185631,2.3128787428,1989-06-29,A,11,,PME,5710
101037513,SPEC DE PANTHOU - LEBRY,SPEC DE PANTHOU - LEBRY,,2,2,35500,VITRE,35,53,21 RUE DU BOURG JOLI 35500 VITRE,48.1226486242619,-1.20128800719819,2026-03-01,A,NN,,,2210
102062122,PRIME UNDERWRITING SAS (ALADDIN UNDERWRITING),PRIME UNDERWRITING SAS,,2,2,75008,PARIS,75,11,101 BOULEVARD MALESHERBES 75008 PARIS,48.8791713214143,2.31428395240042,2026-02-20,A,NN,,,5710
102552411,SEBASTIEN TRAZZERA,,,2,2,67240,BISCHWILLER,67,44,48 RUE DU GENERAL RAMPONT 67240 BISCHWILLER,48.7695970562927,7.85575943147294,2026-04-01,A,NN,,,1000
102871514,MORA ASSURANCES,MORA ASSURANCES,,2,2,97670,CHICONI,976,06,16 RUE MZE TOUFTROU 97670 CHICONI,-12.823167971837977,45.10537001891648,2026-03-10,A,NN,,,5499
391543550,P & G CONSULTANT,P & G CONSULTANT,,6,2,75008,PARIS,75,11,12 RUE DU ROCHER 75008 PARIS,48.875997298,2.3229280482,1993-06-01,A,NN,,PME,5499
391659307,ASSURANCE MANAGEMENT INVESTISSEMENTS,ASSURANCE MANAGEMENT INVESTISSEMENTS,,5,2,78120,RAMBOUILLET,78,11,38 RUE G. LENOTRE 78120 RAMBOUILLET,48.6379291601474,1.82696119999095,1993-06-28,A,NN,,PME,5499
391920337,MICHEL AGUSTI,,,4,2,66400,CERET,66,76,RES LE CATALOGNE 17 AVENUE GEORGES CLEMENCEAU 66400 CERET,42.486688703,2.7496069595,1993-06-01,A,02,,PME,1000
392122792,JEAN-PIERRE CARDOUAT,,,5,2,91400,ORSAY,91,11,16 RUE DE PARIS 91400 ORSAY,48.697049817,2.1876152155,1993-06-01,A,NN,,PME,1000
392219804,LAURENT CARRE,,,6,2,66100,PERPIGNAN,66,76,TECNOSUD 2 1225 AVENUE EOLE 66100 PERPIGNAN,42.662431965024,2.90844400839666,1993-07-09,A,01,,PME,1000
392346920,HERVE BOUCHE,,,3,2,10700,ARCIS-SUR-AUBE,10,44,13 RUE PASTEUR 10700 ARCIS-SUR-AUBE,48.535503208,4.1414974148,1993-04-01,A,NN,,PME,1000
392456067,CABINET ASSURANCES PLACEMENTS FINANCIERS (CAP FI),CABINET ASSURANCES PLACEMENTS FINANCIERS,CAP FI,4,2,44880,SAUTRON,44,52,14 RUE DE BELLEVUE 44880 SAUTRON,47.267704114,-1.672901728,1993-09-07,A,01,,PME,5710
392542023,GERARD DEBRAY,,,4,2,74410,SAINT-JORIOZ,74,84,77 ALLEE DES GLYCINES 74410 SAINT-JORIOZ,45.829209214,6.1690407988,1993-09-01,A,NN,,PME,1000
392836110,PASCAL ESPRIT,,,4,2,54260,LONGUYON,54,44,8 RUE DE L'HOTEL DE VILLE 54260 LONGUYON,49.446230574,5.6004267349,1993-10-18,A,NN,,PME,1000
432849883,NICOLAS LE GUEN,,,3,2,77170,BRIE-COMTE-ROBERT,77,11,142 RUE DU GENERAL LECLERC 77170 BRIE-COMTE-ROBERT,48.691401796,2.612908111,2000-09-01,A,02,,PME,1000
432859015,PLURIEL ASSURANCES,PLURIEL ASSURANCES,,4,2,94500,CHAMPIGNY-SUR-MARNE,94,11,88 RUE JEAN JAURES 94500 CHAMPIGNY-SUR-MARNE,48.813704342,2.5093459479,2000-08-15,A,11,,PME,5499
433064557,STEPHANE DAGAND,,,4,2,69590,SAINT-SYMPHORIEN-SUR-COISE,69,84,BP 13 9 RUE GUILLOTIERE 69590 SAINT-SYMPHORIEN-SUR-COISE,45.632676054,4.4556979659,2000-10-12,A,01,,PME,1000
433166188,EMMANUEL LESEUR,,,4,2,52000,CHAUMONT,52,44,18 B AVENUE DU GENERAL LECLERC 52000 CHAUMONT,48.107923335,5.1407519743,2000-10-01,A,01,,PME,1000
433505989,ROY ANGULO ARONDA,,,2,2,94110,ARCUEIL,94,11,BAT H U Z 4 CITE DU CHAPERON VERT 1 AVENUE 94110 ARCUEIL,48.812349889,2.3341122427,2000-10-08,A,NN,,PME,1000
433558855,DAVID CASALS (MMA ASSURANCES),,,4,2,12130,SAINT GENIEZ D'OLT ET D'AUBRAC,12,76,30 RUE DE LA TUILIERE 12130 SAINT GENIEZ D'OLT ET D'AUBRAC,44.464266493,2.9734370723,2000-11-01,A,01,,PME,1000
433600053,MARC-HENRI HERRMANN (BAM +),,,3,2,56150,BAUD,56,53,5 RUE D'AURAY 56150 BAUD,47.8737083256822,-3.02088588852452,2000-12-01,A,00,,PME,1000
433801602,MAGNOLIA WEB ASSURANCES,MAGNOLIA WEB ASSURANCES,,8,2,92100,BOULOGNE-BILLANCOURT,92,11,73 RUE DU CHATEAU 92100 BOULOGNE-BILLANCOURT,48.842979373,2.2442303077,2000-11-02,A,12,,ETI,5710
433835550,CHRISTOPHE GONNET,,,2,2,36700,CHATILLON-SUR-INDRE,36,24,40 RUE GRANDE 36700 CHATILLON-SUR-INDRE,46.986746271,1.1737439436,2000-09-25,A,02,,PME,1000
433839107,ELISABETH DE LA POMELIE (BOUTAUD),,,2,2,87130,LINARDS,87,75,1 ALLEE DE LA PORTE 87130 LINARDS,45.701285821,1.5342525818,1997-01-01,A,NN,,PME,1000
433869427,CB.IPL,CB.IPL,,2,2,75008,PARIS,75,11,135 BOULEVARD HAUSSMANN 75008 PARIS,48.875020959,2.3128868942,2000-12-06,A,12,,ETI,5710
433878535,ROBERTSON TAYLOR INSURANCE BROKERS LIMIT,ROBERTSON TAYLOR INSURANCE BROKERS LIMIT,,2,2,,,,,LONDRES E14 8GG 33 HARBOUR EXCHANGE SQUARE ROYAUME-UNI,,,2000-07-01,A,NN,,PME,3120
433939832,SARL BCGS SERVICES,SARL BCGS SERVICES,,4,2,82000,MONTAUBAN,82,76,ALBASUD 31 AVENUE D'IRLANDE 82000 MONTAUBAN,43.9874412836024,1.33435587922946,2000-12-15,A,01,,PME,5499
434043790,HENRI GRENADE,,,3,2,64200,BIARRITZ,64,75,13 RUE GAMBETTA 64200 BIARRITZ,43.4817743301295,-1.56283383526704,2001-01-01,A,01,,PME,1000
434075362,JEAN-MICHEL NOGARO,,,2,2,13007,MARSEILLE,13,93,199 DU PDT JOHN F KENNEDY 13007 MARSEILLE,43.283475737,5.3506711752,2001-01-02,A,NN,,PME,1000
434080438,ASSURANCES COURTAGE CONSEILS SERVICES (HERDHEBAUT ASSURANCES - ASSURDEM - ETUDASSUR - WWW.ASSURBOX.FR - ASSUR ALUR),ASSURANCES COURTAGE CONSEILS SERVICES,,11,2,75009,PARIS,75,11,5 RUE BOURDALOUE 75009 PARIS,48.876410154,2.3385423954,2000-10-03,A,12,,PME,5499
434109559,RENE SANCRICCA,,,2,2,69220,BELLEVILLE-EN-BEAUJOLAIS,69,84,79 RUE DE LA REPUBLIQUE 69220 BELLEVILLE-EN-BEAUJOLAIS,46.108987643,4.7474254274,2001-01-01,A,NN,,PME,1000
434134102,THIERRY MONTARON,,,4,2,11100,NARBONNE,11,76,13 BOULEVARD DU GENERAL DE GAULLE 11100 NARBONNE,43.186595155,3.0088738833,2001-01-01,A,02,,PME,1000
434162996,FRANCOIS GETTI,,,3,2,28200,CHATEAUDUN,28,24,112 RUE DE LA REPUBLIQUE 28200 CHATEAUDUN,48.07134358,1.3362139802,2001-02-01,A,NN,,PME,1000
434302360,CHRISTOPHE PAU,,,3,2,13122,VENTABREN,13,93,CHANTEPERDRIX CHEMIN DES NOURADONS 13122 VENTABREN,43.551428476,5.2820560317,2001-02-01,A,NN,,PME,1000
434439733,JOEL DIAGO,,,4,2,66600,RIVESALTES,66,76,1 AVENUE VICTOR HUGO 66600 RIVESALTES,42.768838445,2.8708716503,2001-02-01,A,02,,PME,1000
434440723,A.G.P.,A.G.P.,,3,2,30140,BOISSET-ET-GAUJAC,30,76,295 CHEMIN DES BARTASSES 30140 BOISSET-ET-GAUJAC,44.058267904,4.0243136169,2000-12-01,A,NN,,PME,5499
441794187,GLOBAL CONSULTANTS,GLOBAL CONSULTANTS,,7,2,69007,LYON,69,84,63 RUE ANDRE BOLLIER 69007 LYON,45.734841934,4.83170592,2002-05-01,A,01,,PME,5499
441840006,GAETAN TASSET,,,4,2,35000,RENNES,35,53,33 RUE DE LA DONELIERE 35000 RENNES,48.129823806727,-1.68542545488109,2002-04-01,A,NN,,PME,1000
441840493,VARANGOT TASSET,VARANGOT TASSET,,3,2,35000,RENNES,35,53,33 RUE DE LA DONELIERE 35000 RENNES,48.129823806727,-1.68542545488109,2002-04-01,A,02,,PME,2210
442074217,FRANCK BASTARD,,,5,2,78240,AIGREMONT,78,11,25 RUE DES SOURCES 78240 AIGREMONT,48.902447789671,2.02180933235494,2002-01-01,A,NN,,PME,1000
442157780,LAURENCE ANTICHAN (LOUGE),,,2,2,31800,SAINT-GAUDENS,31,76,53 RUE DE LA REPUBLIQUE 31800 SAINT-GAUDENS,43.108610823,0.7249314581,2002-05-01,A,NN,,PME,1000
442287652,LEOPOLD GARIN,,,4,2,13006,MARSEILLE,13,93,31 RUE GRIGNAN 13006 MARSEILLE,43.292239603,5.3775183723,2002-01-01,A,NN,,PME,1000
442408621,NOVA ASSURANCES (NOVA ASSURANCES),NOVA ASSURANCES,,5,2,97410,SAINT-PIERRE,974,04,149 149 C RUE MARIUS ET ARY LEBLOND 97410 SAINT-PIERRE,-21.33583956,55.467264653,2002-06-01,A,12,,PME,5710
442511739,GILLES GREBAUX,,,5,2,13200,ARLES,13,93,3 AVENUE DE STALINGRAD 13200 ARLES,43.682503904,4.6321608794,2002-07-01,A,02,,PME,1000
442516365,KERJAM COURTAGE,KERJAM COURTAGE,,4,2,44600,SAINT-NAZAIRE,44,52,APROLIS 3 1 RUE DE L'ETOILE DU MATIN 44600 SAINT-NAZAIRE,47.2590599409967,-2.26884544392036,2002-04-02,A,NN,,PME,5499
442553855,STEPHANE GAULTIER,,,5,2,28400,NOGENT-LE-ROTROU,28,24,17 RUE TOCHON 28400 NOGENT-LE-ROTROU,48.321770856,0.8185414138,2002-06-01,A,NN,,PME,1000
442738852,NELIO,NELIO,,4,2,54000,NANCY,54,44,ZAC RIVES DE MEURTHE IMM L AUSTRASIAN 96 BOULEVARD D'AUSTRASIE 54000 NANCY,48.6907779165348,6.20162310288892,2002-04-01,A,03,,PME,5499
442914834,DANIELLE MULLER,,,3,2,65000,TARBES,65,76,45 T CHEMIN DU CLAUZIER 65000 TARBES,43.222577087,0.0891492077,2002-01-01,A,NN,,PME,1000
442945762,ANTOINE LEBLOIS (LEBLOIS ANTOINE),,,4,2,34500,BEZIERS,34,76,LE PARC DES OLIVIERS 26 RUE MOHANDAS KARAMCHAND GANDHI 34500 BEZIERS,43.352606203,3.2441212458,2002-08-01,A,02,,PME,1000
442948824,CHRISTOPHE LIQUARD,,,3,2,86100,CHATELLERAULT,86,75,89 AVENUE DU MARECHAL FOCH 86100 CHATELLERAULT,46.822280315,0.557074635,2002-07-22,A,01,,PME,1000
443044979,ASSURANCES DIDIER CHARDON,ASSURANCES DIDIER CHARDON,,5,2,67000,STRASBOURG,67,44,17 RUE DE ROSHEIM 67000 STRASBOURG,48.5801433612103,7.73314227202418,2002-01-01,A,02,,PME,5710
443144811,GUY PEMENDRANT,,,2,2,24200,SARLAT-LA-CANEDA,24,75,RTE D'ALSACE ROUTE D'ALSACE 24200 SARLAT-LA-CANEDA,44.910234855,1.2101874205,1993-01-01,A,NN,,PME,1000
443286018,CHRISTIANE BORIE (ROUGIE),,,2,2,46400,SAINT-JEAN-LAGINESTE,46,76,46400 SAINT-JEAN-LAGINESTE,44.816005088,1.8457456359,2002-01-01,A,NN,,PME,1000
438424384,HOMESERVE,HOMESERVE,,9,2,69007,LYON,69,84,9 RUE ANNA MARLY 69007 LYON,45.741679093,4.8421394348,2001-07-09,A,32,,ETI,5710
438439077,GERARD FLACHAIRE DE ROUSTAN,,,3,2,78140,VELIZY-VILLACOUBLAY,78,11,CENTRE COMMERCIALE LOUVOIS 86 PLACE LOUVOIS 78140 VELIZY-VILLACOUBLAY,48.781239747,2.1971773601,2001-04-18,A,01,,PME,1000
438586992,FREDERIC CHAZALETTE,,,4,2,95870,BEZONS,95,11,149 RUE EDOUARD VAILLANT 95870 BEZONS,48.923881061,2.2087362714,2000-01-01,A,02,,PME,1000
438800666,AELIA ASSURANCES,AELIA ASSURANCES,,5,2,92300,LEVALLOIS-PERRET,92,11,55 RUE RASPAIL 92300 LEVALLOIS-PERRET,48.8984398738605,2.29097627585498,2001-08-10,A,03,,PME,5499
438803132,NATHALIE HUMBERT (BONIN),,,3,2,39800,POLIGNY,39,27,2 AVENUE WLADIMIR GAGNEUR 39800 POLIGNY,46.839372757,5.7091601206,2001-06-01,A,01,,PME,1000
438813875,NATHALIE CASTELAIN (NOEL),,,4,2,80000,AMIENS,80,32,12 RUE SIRE FIRMIN LEROUX 80000 AMIENS,49.8928509788919,2.29938939208366,2001-09-01,A,NN,,PME,1000
439031857,CENTRE D'ETUDES D'ASSURANCES REUNION (CEA REUNION),CENTRE D'ETUDES D'ASSURANCES REUNION,CEA REUNION,4,2,97400,SAINT-DENIS,974,04,98 RUE JULES AUBER 97400 SAINT-DENIS,-20.88067216,55.453219203,2001-09-30,A,03,,PME,5499
439291196,PASCAL HIRTZLIN,,,3,2,68500,BERGHOLTZ,68,44,6 RUE SAINT GALL 68500 BERGHOLTZ,47.920282867,7.2476143635,2001-09-01,A,01,,PME,1000
439435868,KEPAR GROUP,KEPAR GROUP,,4,2,42160,ANDREZIEUX-BOUTHEON,42,84,IMMEUBLE LE PLATINIUM RUE DIEUDONNE COSTE 42160 ANDREZIEUX-BOUTHEON,45.531216939,4.2998292974,2001-10-01,A,01,,PME,5499
439614017,PROXIMA PATRIMOINE (PROXIMA PATRIMOINE),PROXIMA PATRIMOINE,,8,2,53200,CHATEAU-GONTIER-SUR-MAYENNE,53,52,16 RUE SAINT CELERIN 53200 CHATEAU-GONTIER-SUR-MAYENNE,47.833258772,-0.707920868,2001-10-15,A,03,,PME,5499
439881087,PATRICK MIRABLON,,,4,2,87500,SAINT-YRIEIX-LA-PERCHE,87,75,6 AVENUE JULES FERRY 87500 SAINT-YRIEIX-LA-PERCHE,45.515871168,1.206751009,2001-08-13,A,NN,,PME,1000
439914771,XLB ASSURANCES,XLB ASSURANCES,,5,2,53000,LAVAL,53,52,155 RUE DE BRETAGNE 53000 LAVAL,48.070177667,-0.787881681,2001-10-31,A,03,,ETI,5710
440051647,SANDRA CAMPRASSE,,,2,2,75017,PARIS,75,11,54 RUE DES RENAUDES 75017 PARIS,48.881262343,2.2970824264,1996-10-21,A,NN,,PME,1000
440080992,O.R.T ASSURANCES,O.R.T ASSURANCES,,5,2,75020,PARIS,75,11,31 RUE DE LA PLAINE 75020 PARIS,48.850000234,2.4025346931,2002-01-02,A,03,,PME,5710
440467330,JEAN FARAUT,,,2,2,06000,NICE,06,93,GAN ASSURANCES 9 RUE DEFLY 06000 NICE,43.701899678,7.2768140288,2002-01-01,A,NN,,PME,1000
440517118,ASSURANCES GESTION PREVOYANCE (AGP),ASSURANCES GESTION PREVOYANCE,AGP,2,2,75017,PARIS,75,11,2 RUE DU DEBARCADERE 75017 PARIS,48.878026908,2.2875624994,2001-11-01,A,NN,,PME,5499
440556868,XAVIER ROBERGE,,,2,2,76680,SAINT-SAENS,76,28,AREAS.CMA 8 RUE FELIX FAURE 76680 SAINT-SAENS,49.672505653,1.2839596879,2002-01-01,A,02,,PME,1000
440672384,SARL SEVE - GARNIER ET ASSOCIES,SARL SEVE - GARNIER ET ASSOCIES,,9,2,42100,SAINT-ETIENNE,42,84,7 COURS FAURIEL 42100 SAINT-ETIENNE,45.430712479,4.3966707544,2002-01-01,A,11,,PME,5499
440736486,SERGE MORTZ,,,3,2,67470,BUHL,67,44,22 RUE PRINCIPALE 67470 BUHL,48.915745713,8.0050387398,2002-01-01,A,02,,PME,1000
440764272,VOPAK LOGISTICS INSURANCESLD LTD,VOPAK LOGISTICS INSURANCESLD LTD,,2,2,,,,,SUSUN Z 80 HARCOURTSTREET IRLANDE,,,2001-01-01,A,NN,,PME,3120
440792901,GILLES GALHIE,,,6,2,19130,OBJAT,19,75,6 AVENUE DU PARC 19130 OBJAT,45.262552504,1.4099709366,2002-01-01,A,02,,PME,1000
440835577,CHRISTOPHE TENET,,,3,2,33160,SAINT-MEDARD-EN-JALLES,33,75,58 AVENUE MONTAIGNE 33160 SAINT-MEDARD-EN-JALLES,44.887985634,-0.703900055,2002-01-01,A,NN,,PME,1000
440942126,CINDY PINCHON (FAULCONNIER),,,4,2,03430,COSNE-D'ALLIER,03,84,43 RUE DE LA REPUBLIQUE 03430 COSNE-D'ALLIER,46.475208711,2.8313653434,2002-01-01,A,02,,PME,1000
441002896,ASSURANCES VEYSSIERES,ASSURANCES VEYSSIERES,,2,2,63122,CEYRAT,63,84,2 B AV J B MARROU 63122 CEYRAT,45.734713885,3.0636824323,2002-01-01,A,03,,PME,5499
441003977,PRIMEPLAN LTD,PRIMEPLAN LTD,,2,2,,,,,LONDON WIA 4WJ ROYAUME UNI 44 BAKER STREET ROYAUME-UNI,,,2002-03-04,A,NN,,PME,3220
441058351,NICOLAS BONNERIS,,,6,2,17440,AYTRE,17,75,54 AVENUE EDMOND GRASSET 17440 AYTRE,46.1326526440208,-1.11218942815873,2002-02-26,A,NN,,PME,1000
441451044,CAROLINE SCHAEFER,,,2,2,01390,SAINT-ANDRE-DE-CORCY,01,84,100 RTE DE BOURG 01390 SAINT-ANDRE-DE-CORCY,45.926918635,4.9524883769,2002-01-01,A,NN,,PME,1000
441572724,ILEF ASSURANCES,ILEF ASSURANCES,,5,2,93170,BAGNOLET,93,11,12 RUE SADI CARNOT 93170 BAGNOLET,48.8666727792879,2.41833399708984,2002-04-01,A,01,,PME,5499
441640083,JULIEN LECOCQ,,,4,2,93700,DRANCY,93,11,50 AVENUE MARCEAU 93700 DRANCY,48.9288554226579,2.43512270488967,2001-10-10,A,02,,PME,1000
443576822,SANDRINE LIEVRE,,,2,2,01800,SAINT-JEAN-DE-NIOST,01,84,67 CHEMIN DU RATAS 01800 SAINT-JEAN-DE-NIOST,45.828197592,5.2242130253,2002-10-01,A,NN,,PME,1000
443583729,STEPHANE COLLE,,,6,2,47800,MIRAMONT-DE-GUYENNE,47,75,3 BOULEVARD ARISTIDE BRIAND 47800 MIRAMONT-DE-GUYENNE,44.60275201,0.3594007924,2002-09-16,A,NN,,PME,1000
443644190,SLPA SARRAZIN ET SOUCHU,SLPA SARRAZIN ET SOUCHU,,2,2,50140,MORTAIN-BOCAGE,50,28,5 RUE BASSIN 50140 MORTAIN-BOCAGE,48.64813997,-0.943270298,2002-08-01,A,NN,,PME,2210
443667449,FRANCK JALAMBIC,,,5,2,82500,LARRAZET,82,76,SABLAS 82500 LARRAZET,43.925308216,1.0772933316,2002-10-01,A,00,,PME,1000
443690110,AMYL FINANCES (AMYL FINANCES LECARREAUX ALAIN),AMYL FINANCES,,3,2,75013,PARIS,75,11,4 RUE AUGUSTE PERRET 75013 PARIS,48.825059215418,2.3601334046177,2002-11-01,A,01,,PME,5499
443770946,MURIEL DACQUIN,,,2,2,44880,SAUTRON,44,52,4 RUE DES GEORGERIES 44880 SAUTRON,47.256440444,-1.668518977,2002-10-15,A,NN,,PME,1000
443802509,SAGAMORE INCORPORATION,SAGAMORE INCORPORATION,,3,2,,,,,19805 DELAWARE 1013 CENTRE ROAD ETATS-UNIS,,,2002-10-01,A,NN,,PME,3120
443804653,SARL ASSURANCES ROBINAND,SARL ASSURANCES ROBINAND,,5,2,59600,MAUBEUGE,59,32,5 AVENUE FRANKLIN ROOSEVELT 59600 MAUBEUGE,50.279324144,3.9717338479,2002-09-16,A,02,,PME,5499
443980081,LIONEL FAURE,,,3,2,32600,L'ISLE-JOURDAIN,32,76,ESPACE ARAMIS 35 B ROUTE DE TOULOUSE 32600 L'ISLE-JOURDAIN,43.6106550069834,1.09809680942321,2000-01-01,A,NN,,PME,1000
444214720,GECAR,GECAR,,2,2,,,,,LIBREVILLE GABON,,,2002-11-10,A,NN,,PME,3220
444272256,MPA ASSURANCES,MPA ASSURANCES,,2,2,75002,PARIS,75,11,CHEZ CENTRE D'AFFAIRES 10 RUE DE LA PAIX 75002 PARIS,48.86877785,2.3316350583,2002-10-18,A,02,,PME,5710
444435804,JEAN POURTY,,,3,2,61140,RIVES D'ANDAINE,61,28,37 RUE DE LASSAY 61140 RIVES D'ANDAINE,48.5109516,-0.416480325,2002-07-01,A,NN,,PME,1000
444483499,VINCENT NOURDIN,,,3,2,57100,THIONVILLE,57,44,6-8 6 PLACE DE LA REPUBLIQUE 57100 THIONVILLE,49.354821963,6.1629269503,2003-01-01,A,NN,,PME,1000
444603203,JEAN KERVAREC,,,4,2,29120,PONT-L'ABBE,29,53,10 RUE FLOQUET 29120 PONT-L'ABBE,47.864657918,-4.22424248,2003-02-06,A,01,,PME,1000
